rank,star,status,status_datetime,officer_id,trr_id
LIEUTENANT,191,,2015-12-27 08:01:00 AM,4149,90854
OFFICER,8782,,2015-12-27 08:10:00 AM,18520,80610
LIEUTENANT,486,,2015-12-27 02:47:00 AM,30029,6918
OFFICER,19973,,2015-12-27 01:48:00 AM,19549,87781
LIEUTENANT,234,,2015-12-27 03:41:00 AM,24844,86724
OFFICER,19973,,2015-12-27 03:00:00 AM,19549,87781
LIEUTENANT,234,,2015-12-27 03:58:00 AM,24844,86724
OFFICER,19973,,2015-12-27 02:41:00 AM,19549,87781
LIEUTENANT,234,,2015-12-27 03:49:00 AM,24844,86724
OFFICER,15419,,2015-12-27 02:46:00 AM,21385,86735
SERGEANT,1093,,2015-12-27 02:55:00 AM,3716,4979
OFFICER,17779,,2015-12-27 02:46:00 AM,19955,91061
SERGEANT,1093,,2015-12-27 02:54:00 AM,3716,4979
OFFICER,16969,,2015-12-27 03:48:00 AM,25296,87773
OFFICER,19236,,2015-12-27 04:44:00 AM,7659,76136
SERGEANT,979,,2015-12-27 05:04:00 AM,22151,89588
OFFICER,4809,,2015-12-27 03:00:00 AM,8234,7740
OFFICER,5339,,2015-12-27 03:21:00 AM,23462,80270
OFFICER,19144,,2015-12-27 04:40:00 AM,13362,36940
LIEUTENANT,486,,2015-12-27 11:06:00 AM,30029,6918
OFFICER,4076,,2015-12-27 01:19:00 AM,2723,92966
SERGEANT,1040,,2015-12-27 02:01:00 AM,30529,80668
OFFICER,10739,,2015-12-27 01:24:00 AM,8897,92967
SERGEANT,1040,,2015-12-27 02:02:00 AM,30529,80668
OFFICER,5431,,2015-12-27 05:09:00 AM,27677,91199
SERGEANT,1893,,2015-12-27 05:22:00 AM,19553,95661
OFFICER,15712,,2015-12-27 05:13:00 AM,22627,49784
SERGEANT,1893,,2015-12-27 05:22:00 AM,19553,95661
OFFICER,18650,,2015-12-27 04:48:00 AM,16405,26572
SERGEANT,1893,,2015-12-27 05:22:00 AM,19553,95661
SERGEANT,2287,,2015-12-27 07:38:00 AM,22229,95422
OFFICER,13296,,2015-12-27 08:11:00 AM,10262,87521
SERGEANT,2020,,2015-12-27 08:15:00 AM,11007,87050
SERGEANT,2601,,2015-12-27 12:34:00 AM,7009,6683
OFFICER,11973,,2015-12-27 10:18:00 AM,2507,83178
LIEUTENANT,495,,2015-12-27 12:41:00 AM,1097,40499
OFFICER,15127,,2015-12-27 02:37:00 AM,23404,81086
OFFICER,13553,,2015-12-27 04:48:00 AM,32428,86918
OFFICER,10983,,2015-12-27 04:48:00 AM,14079,65678
OFFICER,14864,,2015-12-27 06:42:00 AM,22285,90615
LIEUTENANT,183,,2015-12-27 12:36:00 AM,20125,66578
OFFICER,14964,,2015-12-27 12:24:00 AM,14707,95671
OFFICER,14060,,2015-12-27 05:22:00 AM,3388,24365
OFFICER,8353,,2015-12-27 05:22:00 AM,15842,80115
OFFICER,3331,,2015-12-27 10:29:00 AM,5406,87093
SERGEANT,974,,2015-12-27 10:31:00 AM,25578,87092
OFFICER,16967,,2015-12-27 10:22:00 AM,24353,49008
SERGEANT,974,,2015-12-27 10:31:00 AM,25578,87092
SERGEANT,1473,,2015-12-27 03:44:00 AM,11136,85670
SERGEANT,1473,,2015-12-27 03:55:00 AM,11136,85670
OFFICER,4827,,2015-12-27 02:18:00 AM,5052,80940
OFFICER,6183,,2015-12-27 01:14:00 AM,28056,86894
OFFICER,12102,,2015-12-27 03:09:00 AM,1261,52871
DETECTIVE,20518,,2015-12-27 02:51:00 AM,24720,87016
OFFICER,16336,,2015-12-27 01:54:00 AM,9709,89735
OFFICER,18249,,2015-12-27 02:20:00 AM,19694,86994
SERGEANT,2017,,2015-12-27 02:51:00 AM,31199,95528
OFFICER,3367,,2015-12-27 01:28:00 AM,28751,92921
SERGEANT,1331,,2015-12-27 02:25:00 AM,25620,49079
OFFICER,19600,,2015-12-27 06:22:00 AM,26963,83932
OFFICER,11771,,2015-12-27 06:06:00 AM,30861,5081
LIEUTENANT,191,,2015-12-27 07:48:00 AM,4149,90854
SERGEANT,1349,,2015-12-27 12:26:00 AM,22516,83943
LIEUTENANT,172,,2015-12-27 12:51:00 AM,7039,11660
OFFICER,7430,,2015-12-27 12:31:00 AM,2419,92267
SERGEANT,1349,,2015-12-27 12:35:00 AM,22516,83943
LIEUTENANT,172,,2015-12-27 12:53:00 AM,7039,11660
OFFICER,12607,,2015-12-27 03:22:00 AM,13746,88000
OFFICER,8810,,2015-12-27 04:19:00 AM,16891,80164
SERGEANT,1092,,2015-12-27 04:58:00 AM,21411,5784
LIEUTENANT,234,,2015-12-27 05:26:00 AM,24844,86724
OFFICER,18875,,2015-12-27 04:20:00 AM,29031,80162
SERGEANT,1092,,2015-12-27 04:59:00 AM,21411,5784
LIEUTENANT,234,,2015-12-27 05:22:00 AM,24844,86724
OFFICER,11930,,2015-12-27 06:20:00 AM,24807,83951
SERGEANT,2518,,2015-12-27 06:41:00 AM,5664,95865
OFFICER,10315,,2015-12-27 08:51:00 AM,25177,80330
OFFICER,12854,,2015-12-27 08:10:00 AM,14610,87663
SERGEANT,1675,,2015-12-27 08:11:00 AM,29795,12841
OFFICER,7705,,2015-12-27 07:59:00 AM,17398,87072
SERGEANT,1675,,2015-12-27 08:11:00 AM,29795,12841
OFFICER,10434,,2015-12-27 07:58:00 AM,19115,85191
SERGEANT,1675,,2015-12-27 08:12:00 AM,29795,12841
OFFICER,6448,,2015-12-27 07:35:00 AM,11257,82998
SERGEANT,1477,,2015-12-27 09:06:00 AM,10332,80168
OFFICER,19248,,2015-12-27 08:00:00 AM,23360,72728
SERGEANT,1477,,2015-12-27 09:00:00 AM,10332,80168
OFFICER,7705,,2015-12-27 08:07:00 AM,17398,87072
SERGEANT,1675,,2015-12-27 08:12:00 AM,29795,12841
OFFICER,6544,,2015-12-27 08:53:00 AM,5910,80953
SERGEANT,1477,,2015-12-27 09:01:00 AM,10332,80168
OFFICER,11571,,2015-12-27 09:01:00 AM,10529,87580
OFFICER,16370,,2015-12-27 09:02:00 AM,17570,87581
SERGEANT,1543,,2015-12-27 02:23:00 AM,3785,83966
OFFICER,18009,,2015-12-27 11:05:00 AM,31397,80851
SERGEANT,2652,,2015-12-27 11:31:00 AM,25781,13314
OFFICER,13866,,2015-12-27 12:52:00 AM,2037,59164
OFFICER,7570,,2015-12-27 12:30:00 AM,5438,83027
SERGEANT,1543,,2015-12-27 12:46:00 AM,3785,83966
SERGEANT,1543,,2015-12-27 01:31:00 AM,3785,83966
OFFICER,3553,,2015-12-27 03:06:00 AM,1852,59407
OFFICER,14348,,2015-12-27 04:41:00 AM,8031,91674
OFFICER,12012,,2015-12-27 04:41:00 AM,8408,92295
OFFICER,15097,,2015-12-27 09:31:00 AM,2917,39637
OFFICER,3491,,2015-12-27 12:19:00 AM,4484,80306
LIEUTENANT,495,,2015-12-27 01:26:00 AM,1097,40499
OFFICER,4831,,2015-12-27 12:41:00 AM,32023,59645
LIEUTENANT,495,,2015-12-27 01:27:00 AM,1097,40499
SERGEANT,2647,,2015-12-27 05:32:00 AM,14294,5329
SERGEANT,2647,,2015-12-27 05:33:00 AM,14294,5329
OFFICER,13862,,2015-12-27 07:34:00 AM,21326,80787
SERGEANT,1196,,2015-12-27 07:36:00 AM,25026,23835
OFFICER,17505,,2015-12-27 07:53:00 AM,18333,80671
SERGEANT,1196,,2015-12-27 07:55:00 AM,25026,23835
OFFICER,18609,,2015-12-27 04:10:00 AM,11855,86585
SERGEANT,2490,,2015-12-27 04:14:00 AM,28779,26240
SERGEANT,2549,,2015-12-27 12:49:00 AM,29868,91857
OFFICER,16448,,2015-12-27 03:59:00 AM,5663,55187
SERGEANT,2490,,2015-12-27 04:01:00 AM,28779,26240
OFFICER,10081,,2015-12-27 04:19:00 AM,442,83095
OFFICER,3478,,2015-12-27 04:24:00 AM,12497,50200
OFFICER,13778,,2015-12-27 04:29:00 AM,13378,80705
OFFICER,19270,,2015-12-27 08:50:00 AM,31898,14154
LIEUTENANT,556,,2015-12-27 09:20:00 AM,24562,2935
LIEUTENANT,265,,2015-12-27 09:15:00 AM,31878,83176
OFFICER,17364,,2015-12-27 12:31:00 AM,2110,83190
SERGEANT,1366,,2015-12-27 12:36:00 AM,16124,80968
LIEUTENANT,183,,2015-12-27 10:59:00 AM,20125,66578
OFFICER,16131,,2015-12-27 10:46:00 AM,499,91376
LIEUTENANT,183,,2015-12-27 10:57:00 AM,20125,66578
OFFICER,10733,,2015-12-27 10:55:00 AM,7878,92263
SERGEANT,1836,,2015-12-27 10:57:00 AM,3017,83665
SERGEANT,1450,,2015-12-27 11:29:00 AM,9818,12365
OFFICER,6964,,2015-12-27 11:34:00 AM,21596,92649
SERGEANT,1366,,2015-12-27 11:36:00 AM,16124,80968
OFFICER,11852,,2015-12-27 02:54:00 AM,29433,83393
SERGEANT,1543,,2015-12-27 04:44:00 AM,3785,83966
OFFICER,3478,,2015-12-27 03:47:00 AM,12497,50200
LIEUTENANT,421,,2015-12-27 04:01:00 AM,2769,80673
OFFICER,5780,,2015-12-27 03:52:00 AM,883,53616
SERGEANT,1783,,2015-12-27 04:00:00 AM,11854,92095
OFFICER,4308,,2015-12-27 08:54:00 AM,13217,80791
LIEUTENANT,323,,2015-12-27 09:02:00 AM,24248,7767
OFFICER,14107,,2015-12-27 08:55:00 AM,11863,38
LIEUTENANT,323,,2015-12-27 09:04:00 AM,24248,7767
LIEUTENANT,323,,2015-12-27 09:00:00 AM,24248,7767
OFFICER,11349,,2015-12-27 09:10:00 AM,21639,86911
LIEUTENANT,323,,2015-12-27 09:14:00 AM,24248,7767
OFFICER,3823,,2015-12-27 12:29:00 AM,23421,92307
LIEUTENANT,672,,2015-12-27 12:46:00 AM,4294,8907
OFFICER,13070,,2015-12-27 02:25:00 AM,8249,7153
OFFICER,12716,,2015-12-27 02:46:00 AM,5523,49397
SERGEANT,1383,,2015-12-27 03:28:00 AM,20773,92620
OFFICER,14395,,2015-12-27 07:54:00 AM,530,87013
SERGEANT,1925,,2015-12-27 07:56:00 AM,15592,12490
OFFICER,10827,,2015-12-27 07:23:00 AM,1464,23681
SERGEANT,1925,,2015-12-27 07:34:00 AM,15592,12490
OFFICER,19828,,2015-12-27 07:56:00 AM,23236,24853
SERGEANT,1925,,2015-12-27 07:57:00 AM,15592,12490
DETECTIVE,20897,,2015-12-27 08:40:00 AM,17739,13719
SERGEANT,1925,,2015-12-27 08:41:00 AM,15592,12490
SERGEANT,1925,,2015-12-27 08:40:00 AM,15592,12490
OFFICER,5348,,2015-12-27 08:02:00 AM,5207,28205
SERGEANT,1925,,2015-12-27 08:08:00 AM,15592,12490
OFFICER,17700,,2015-12-27 08:02:00 AM,19311,80233
SERGEANT,1925,,2015-12-27 08:10:00 AM,15592,12490
OFFICER,19740,,2015-12-27 07:16:00 AM,1136,95346
OFFICER,19362,,2015-12-27 07:51:00 AM,16320,96338
OFFICER,9871,,2015-12-27 07:43:00 AM,5914,87137
OFFICER,11886,,2015-12-27 08:08:00 AM,21757,64778
SERGEANT,1925,,2015-12-27 08:09:00 AM,15592,12490
OFFICER,2829,,2015-12-27 09:52:00 AM,4753,91649
OFFICER,3213,,2015-12-27 10:06:00 AM,11149,83899
OFFICER,15304,,2015-12-27 08:15:00 AM,32355,87638
OFFICER,12378,,2015-12-27 08:26:00 AM,22056,82747
SERGEANT,1925,,2015-12-27 08:29:00 AM,15592,12490
OFFICER,14637,,2015-12-27 01:11:00 AM,29768,81125
OFFICER,10124,,2015-12-27 09:38:00 AM,9704,71627
OFFICER,19165,,2015-12-27 03:32:00 AM,22150,81009
OFFICER,10031,,2015-12-27 03:04:00 AM,3380,81801
SERGEANT,2017,,2015-12-27 03:05:00 AM,31199,95528
OFFICER,18249,,2015-12-27 03:05:00 AM,19694,86994
SERGEANT,2017,,2015-12-27 03:06:00 AM,31199,95528
OFFICER,18946,,2015-12-27 03:53:00 AM,8981,83710
OFFICER,4498,,2015-12-27 05:26:00 AM,12351,86679
OFFICER,16307,,2015-12-27 02:05:00 AM,27411,91207
OFFICER,9651,,2015-12-27 02:05:00 AM,10353,70780
SERGEANT,1841,,2015-12-27 04:27:00 AM,9309,81107
SERGEANT,2312,,2015-12-27 04:34:00 AM,5390,6802
SERGEANT,1400,,2015-12-27 06:01:00 AM,6254,67953
OFFICER,18718,,2015-12-27 06:33:00 AM,26855,3551
OFFICER,18924,,2015-12-27 02:37:00 AM,18802,6826
SERGEANT,2364,,2015-12-27 02:39:00 AM,1488,36577
LIEUTENANT,355,,2015-12-27 02:41:00 AM,23730,87157
OFFICER,6560,,2015-12-27 10:49:00 AM,13974,76119
SERGEANT,2364,,2015-12-27 02:20:00 AM,1488,36577
LIEUTENANT,355,,2015-12-27 02:25:00 AM,23730,87157
OFFICER,11157,,2015-12-27 03:57:00 AM,27632,49799
LIEUTENANT,355,,2015-12-27 04:05:00 AM,23730,87157
OFFICER,12292,,2015-12-27 11:02:00 AM,28444,92431
OFFICER,18293,,2015-12-27 12:29:00 AM,16523,85629
OFFICER,18484,,2015-12-27 12:30:00 AM,31683,90808
OFFICER,17622,,2015-12-27 03:30:00 AM,8797,90861
SERGEANT,2541,,2015-12-27 03:32:00 AM,357,55636
OFFICER,17743,,2015-12-27 03:30:00 AM,21583,95829
SERGEANT,2541,,2015-12-27 03:31:00 AM,357,55636
SERGEANT,1539,,2015-12-27 04:29:00 AM,14168,26852
OFFICER,17750,,2015-12-27 04:23:00 AM,17616,92373
SERGEANT,1539,,2015-12-27 04:28:00 AM,14168,26852
OFFICER,17750,,2015-12-27 04:22:00 AM,17616,92373
SERGEANT,1539,,2015-12-27 04:28:00 AM,14168,26852
SERGEANT,1539,,2015-12-27 04:34:00 AM,14168,26852
OFFICER,3609,,2015-12-27 09:43:00 AM,12060,91165
SERGEANT,1539,,2015-12-27 09:52:00 AM,14168,26852
OFFICER,10616,,2015-12-27 10:54:00 AM,16201,50509
SERGEANT,1891,,2015-12-27 01:24:00 AM,17510,95016
SERGEANT,878,,2015-12-27 03:38:00 AM,18721,14703
SERGEANT,878,,2015-12-27 03:39:00 AM,18721,14703
SERGEANT,878,,2015-12-27 05:09:00 AM,18721,14703
OFFICER,6581,,2015-12-27 03:38:00 AM,30519,82695
SERGEANT,878,,2015-12-27 03:40:00 AM,18721,14703
OFFICER,3366,,2015-12-27 08:32:00 AM,8078,5743
OFFICER,10130,,2015-12-27 08:41:00 AM,18743,64457
OFFICER,11206,,2015-12-27 10:42:00 AM,25178,80538
SERGEANT,934,,2015-12-27 11:01:00 AM,6678,62019
OFFICER,14970,,2015-12-27 11:11:00 AM,9697,80095
SERGEANT,1893,,2015-12-27 11:19:00 AM,19553,95661
OFFICER,14970,,2015-12-27 11:43:00 AM,9697,80095
SERGEANT,1893,,2015-12-27 11:44:00 AM,19553,95661
OFFICER,14939,,2015-12-27 11:25:00 AM,11116,83871
SERGEANT,1893,,2015-12-27 11:27:00 AM,19553,95661
OFFICER,4119,,2015-12-27 11:52:00 AM,2558,90934
OFFICER,11522,,2015-12-27 01:09:00 AM,16615,81050
SERGEANT,1864,,2015-12-27 01:27:00 AM,27448,87764
OFFICER,3609,,2015-12-27 01:20:00 AM,12060,91165
OFFICER,7570,,2015-12-27 02:57:00 AM,5438,83027
SERGEANT,1891,,2015-12-27 02:58:00 AM,17510,95016
OFFICER,13735,,2015-12-27 03:20:00 AM,28648,7942
OFFICER,9933,,2015-12-27 03:43:00 AM,20038,80546
OFFICER,6323,,2015-12-27 09:26:00 AM,29166,86759
OFFICER,16887,,2015-12-27 09:42:00 AM,1647,80186
OFFICER,19371,,2015-12-27 09:51:00 AM,24503,88127
OFFICER,13825,,2015-12-27 12:09:00 AM,15147,95203
SERGEANT,2402,,2015-12-27 12:17:00 AM,29202,40038
SERGEANT,1241,,2015-12-27 01:33:00 AM,3547,25055
LIEUTENANT,355,,2015-12-27 02:07:00 AM,23730,87157
OFFICER,6529,,2015-12-27 02:14:00 AM,12045,94395
OFFICER,11973,,2015-12-27 02:14:00 AM,2507,83178
SERGEANT,1907,,2015-12-27 04:59:00 AM,890,59607
OFFICER,13190,,2015-12-27 03:12:00 AM,21766,80866
SERGEANT,1194,,2015-12-27 03:15:00 AM,3790,91991
OFFICER,9914,,2015-12-27 05:30:00 AM,3943,28513
SERGEANT,2577,,2015-12-27 05:31:00 AM,18702,65150
OFFICER,17472,,2015-12-27 05:29:00 AM,6320,14431
SERGEANT,2577,,2015-12-27 05:30:00 AM,18702,65150
OFFICER,7845,,2015-12-27 05:39:00 AM,17637,80892
OFFICER,14488,,2015-12-27 06:05:00 AM,11808,83271
OFFICER,12030,,2015-12-27 06:29:00 AM,18529,81102
OFFICER,12030,,2015-12-27 06:38:00 AM,18529,81102
OFFICER,16195,,2015-12-27 09:01:00 AM,15672,94633
SERGEANT,1478,,2015-12-27 09:09:00 AM,4447,82808
OFFICER,16982,,2015-12-27 09:00:00 AM,27311,87746
OFFICER,11439,,2015-12-27 09:20:00 AM,31646,83778
OFFICER,11129,,2015-12-27 09:33:00 AM,20300,39640
OFFICER,5595,,2015-12-27 11:17:00 AM,27101,28343
SERGEANT,1958,,2015-12-27 11:18:00 AM,20932,86674
OFFICER,16131,,2015-12-27 11:54:00 AM,499,91376
LIEUTENANT,183,,2015-12-27 03:33:00 AM,20125,66578
LIEUTENANT,183,,2015-12-27 03:35:00 AM,20125,66578
OFFICER,7572,,2015-12-27 03:08:00 AM,752,76347
SERGEANT,1656,,2015-12-27 04:03:00 AM,15432,82873
SERGEANT,1656,,2015-12-27 04:03:00 AM,15432,82873
OFFICER,14740,,2015-12-27 03:14:00 AM,24754,93078
SERGEANT,1656,,2015-12-27 04:03:00 AM,15432,82873
OFFICER,14254,,2015-12-27 03:28:00 AM,209,80049
SERGEANT,1656,,2015-12-27 04:02:00 AM,15432,82873
OFFICER,12683,,2015-12-27 03:36:00 AM,19313,79601
SERGEANT,1656,,2015-12-27 04:03:00 AM,15432,82873
OFFICER,8323,,2015-12-27 03:41:00 AM,23167,5100
SERGEANT,1656,,2015-12-27 04:03:00 AM,15432,82873
OFFICER,4917,,2015-12-27 11:12:00 AM,12307,54947
LIEUTENANT,625,,2015-12-27 11:32:00 AM,5739,4897
LIEUTENANT,625,,2015-12-27 11:39:00 AM,5739,4897
OFFICER,19685,,2015-12-27 11:12:00 AM,28877,91785
LIEUTENANT,625,,2015-12-27 11:32:00 AM,5739,4897
LIEUTENANT,625,,2015-12-27 11:43:00 AM,5739,4897
OFFICER,8597,,2015-12-27 05:43:00 AM,28667,81019
OFFICER,4051,,2015-12-27 02:14:00 AM,29581,87761
SERGEANT,1120,,2015-12-27 02:18:00 AM,14691,64531
OFFICER,16999,,2015-12-27 01:53:00 AM,20057,4646
OFFICER,14725,,2015-12-27 02:13:00 AM,7043,82689
SERGEANT,1120,,2015-12-27 02:16:00 AM,14691,64531
OFFICER,7655,,2015-12-27 05:42:00 AM,31298,80032
SERGEANT,1560,,2015-12-27 02:10:00 AM,32233,85718
OFFICER,18707,,2015-12-27 01:50:00 AM,32141,25571
SERGEANT,1560,,2015-12-27 02:13:00 AM,32233,85718
OFFICER,7206,,2015-12-27 02:01:00 AM,31870,83516
SERGEANT,1560,,2015-12-27 02:11:00 AM,32233,85718
OFFICER,8653,,2015-12-27 03:45:00 AM,8169,80216
OFFICER,9286,,2015-12-27 04:32:00 AM,8472,80837
LIEUTENANT,191,,2015-12-27 05:09:00 AM,4149,90854
OFFICER,4973,,2015-12-27 05:33:00 AM,9467,86723
OFFICER,19697,,2015-12-27 06:30:00 AM,32255,40243
LIEUTENANT,330,,2015-12-27 11:41:00 AM,27736,64633
LIEUTENANT,330,,2015-12-27 11:45:00 AM,27736,64633
OFFICER,13973,,2015-12-27 07:35:00 AM,2069,95552
OFFICER,18655,,2015-12-27 08:50:00 AM,27373,87629
OFFICER,13866,,2015-12-27 08:51:00 AM,2037,59164
OFFICER,12030,,2015-12-27 09:12:00 AM,18529,81102
LIEUTENANT,172,,2015-12-27 10:08:00 AM,7039,11660
OFFICER,14488,,2015-12-27 09:16:00 AM,11808,83271
LIEUTENANT,172,,2015-12-27 10:08:00 AM,7039,11660
OFFICER,13954,,2015-12-27 11:03:00 AM,15708,40471
SERGEANT,934,,2015-12-27 12:38:00 AM,6678,62019
OFFICER,3377,,2015-12-27 12:36:00 AM,20172,82893
SERGEANT,934,,2015-12-27 12:38:00 AM,6678,62019
OFFICER,17968,,2015-12-27 12:10:00 AM,4277,83504
SERGEANT,1330,,2015-12-27 02:36:00 AM,12763,87585
SERGEANT,1330,,2015-12-27 02:39:00 AM,12763,87585
OFFICER,12744,,2015-12-27 02:05:00 AM,2100,91978
SERGEANT,2518,,2015-12-27 02:52:00 AM,5664,95865
SERGEANT,1330,,2015-12-27 02:47:00 AM,12763,87585
OFFICER,19253,,2015-12-27 02:25:00 AM,2666,80393
SERGEANT,1952,,2015-12-27 02:43:00 AM,11615,80454
SERGEANT,1952,,2015-12-27 03:16:00 AM,11615,80454
OFFICER,8939,,2015-12-27 03:36:00 AM,16557,69329
LIEUTENANT,172,,2015-12-27 03:55:00 AM,7039,11660
OFFICER,10865,,2015-12-27 02:32:00 AM,7824,63781
SERGEANT,2518,,2015-12-27 02:54:00 AM,5664,95865
OFFICER,19096,,2015-12-27 02:33:00 AM,24451,80378
SERGEANT,1952,,2015-12-27 02:45:00 AM,11615,80454
LIEUTENANT,172,,2015-12-27 03:54:00 AM,7039,11660
OFFICER,13303,,2015-12-27 02:34:00 AM,26272,82798
SERGEANT,1952,,2015-12-27 02:42:00 AM,11615,80454
OFFICER,14644,,2015-12-27 03:07:00 AM,6230,13764
SERGEANT,814,,2015-12-27 03:27:00 AM,22890,78807
OFFICER,18374,,2015-12-27 03:29:00 AM,3669,80957
SERGEANT,814,,2015-12-27 03:33:00 AM,22890,78807
OFFICER,13646,,2015-12-27 03:13:00 AM,30787,92417
SERGEANT,814,,2015-12-27 03:28:00 AM,22890,78807
OFFICER,11698,,2015-12-27 01:17:00 AM,21517,82829
CAPTAIN,93,,2015-12-27 03:03:00 AM,6224,92419
OFFICER,6938,,2015-12-27 04:39:00 AM,13360,39952
SERGEANT,1601,,2015-12-27 04:43:00 AM,5690,80466
OFFICER,19298,,2015-12-27 05:42:00 AM,13600,67235
SERGEANT,2020,,2015-12-27 11:36:00 AM,11007,87050
LIEUTENANT,537,,2015-12-27 01:45:00 AM,21309,80370
OFFICER,19966,,2015-12-27 11:25:00 AM,7387,85542
SERGEANT,2020,,2015-12-27 11:37:00 AM,11007,87050
OFFICER,7954,,2015-12-27 11:31:00 AM,2097,83748
SERGEANT,2020,,2015-12-27 11:36:00 AM,11007,87050
LIEUTENANT,537,,2015-12-27 01:45:00 AM,21309,80370
OFFICER,7348,,2015-12-27 12:56:00 AM,8142,80793
SERGEANT,2018,,2015-12-27 03:24:00 AM,20915,32027
OFFICER,2970,,2015-12-27 03:23:00 AM,17262,92928
SERGEANT,2018,,2015-12-27 03:25:00 AM,20915,32027
OFFICER,5434,,2015-12-27 04:04:00 AM,27116,88013
OFFICER,12926,,2015-12-27 12:39:00 AM,8556,80861
LIEUTENANT,423,,2015-12-27 01:03:00 AM,4245,78454
OFFICER,17033,,2015-12-27 12:35:00 AM,17086,83618
LIEUTENANT,423,,2015-12-27 01:12:00 AM,4245,78454
OFFICER,9258,,2015-12-27 12:13:00 AM,5991,80666
SERGEANT,1522,,2015-12-27 12:33:00 AM,21098,86631
OFFICER,7536,,2015-12-27 07:42:00 AM,14900,83654
OFFICER,19266,,2015-12-27 08:51:00 AM,22532,80390
OFFICER,7588,,2015-12-27 07:54:00 AM,14982,67271
OFFICER,5121,,2015-12-27 09:33:00 AM,27927,92281
SERGEANT,1713,,2015-12-27 09:34:00 AM,12384,2506
OFFICER,10524,,2015-12-27 08:57:00 AM,18827,92200
SERGEANT,1713,,2015-12-27 09:31:00 AM,12384,2506
OFFICER,11287,,2015-12-27 02:59:00 AM,464,82671
OFFICER,5575,,2015-12-27 03:43:00 AM,11216,39854
LIEUTENANT,486,,2015-12-27 03:54:00 AM,30029,6918
SERGEANT,1515,,2015-12-27 06:43:00 AM,4654,91782
SERGEANT,1348,,2015-12-27 05:19:00 AM,23101,64233
OFFICER,19401,,2015-12-27 05:18:00 AM,878,87727
SERGEANT,1515,,2015-12-27 06:43:00 AM,4654,91782
OFFICER,11027,,2015-12-27 12:46:00 AM,9459,60833
SERGEANT,1194,,2015-12-27 12:46:00 AM,3790,91991
OFFICER,13190,,2015-12-27 12:33:00 AM,21766,80866
SERGEANT,1194,,2015-12-27 12:44:00 AM,3790,91991
OFFICER,17092,,2015-12-27 12:36:00 AM,19305,94850
SERGEANT,1194,,2015-12-27 12:43:00 AM,3790,91991
OFFICER,19502,,2015-12-27 12:53:00 AM,2890,65991
SERGEANT,1194,,2015-12-27 12:55:00 AM,3790,91991
OFFICER,2717,,2015-12-27 02:47:00 AM,28329,80877
SERGEANT,1675,,2015-12-27 06:02:00 AM,29795,12841
OFFICER,13784,,2015-12-27 07:49:00 AM,7144,94944
OFFICER,18017,,2015-12-27 08:47:00 AM,16729,87523
OFFICER,12581,,2015-12-27 08:47:00 AM,23991,96257
OFFICER,4308,,2015-12-27 11:24:00 AM,13217,80791
OFFICER,11349,,2015-12-27 12:02:00 AM,21639,86911
OFFICER,19074,,2015-12-27 02:37:00 AM,29452,5693
SERGEANT,1958,,2015-12-27 02:38:00 AM,20932,86674
OFFICER,4308,,2015-12-27 02:53:00 AM,13217,80791
OFFICER,11349,,2015-12-27 02:53:00 AM,21639,86911
OFFICER,7324,,2015-12-27 08:43:00 AM,10213,83265
SERGEANT,2477,,2015-12-27 08:48:00 AM,16431,70065
LIEUTENANT,267,,2015-12-27 08:56:00 AM,5216,70024
OFFICER,10385,,2015-12-27 09:43:00 AM,29505,25378
SERGEANT,1713,,2015-12-27 09:57:00 AM,12384,2506
OFFICER,3362,,2015-12-27 09:56:00 AM,15182,79451
SERGEANT,1713,,2015-12-27 09:59:00 AM,12384,2506
OFFICER,13335,,2015-12-27 10:12:00 AM,14720,92292
SERGEANT,1400,,2015-12-27 10:14:00 AM,6254,67953
SERGEANT,1092,,2015-12-27 02:10:00 AM,21411,5784
OFFICER,15911,,2015-12-27 12:47:00 AM,11091,91017
OFFICER,5894,,2015-12-27 02:18:00 AM,11093,59055
SERGEANT,1741,,2015-12-27 02:38:00 AM,2113,5026
OFFICER,7395,,2015-12-27 09:57:00 AM,18825,31535
SERGEANT,1971,,2015-12-27 10:02:00 AM,489,68125
OFFICER,10079,,2015-12-27 12:17:00 AM,20044,12341
LIEUTENANT,277,,2015-12-27 12:35:00 AM,29341,26541
OFFICER,13618,,2015-12-27 12:02:00 AM,9237,14851
SERGEANT,1090,,2015-12-27 12:16:00 AM,29015,74556
OFFICER,11143,,2015-12-27 12:09:00 AM,26358,91946
SERGEANT,1090,,2015-12-27 12:17:00 AM,29015,74556
OFFICER,11338,,2015-12-27 12:16:00 AM,24712,92455
OFFICER,8928,,2015-12-27 04:32:00 AM,31584,5278
OFFICER,7937,,2015-12-27 02:13:00 AM,20177,92681
SERGEANT,1667,,2015-12-27 03:04:00 AM,22195,28171
OFFICER,18849,,2015-12-27 05:23:00 AM,22084,93109
LIEUTENANT,497,,2015-12-27 06:52:00 AM,18055,57829
OFFICER,14864,,2015-12-27 06:45:00 AM,22285,90615
LIEUTENANT,497,,2015-12-27 06:53:00 AM,18055,57829
OFFICER,13910,,2015-12-27 09:26:00 AM,2579,24375
SERGEANT,1802,,2015-12-27 09:50:00 AM,21813,13568
SERGEANT,1802,,2015-12-27 09:53:00 AM,21813,13568
OFFICER,16236,,2015-12-27 10:57:00 AM,28871,5288
